tweet_id,sentiment,content
1957041812.0,hate,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set"
1957041856.0,worry,@wuzzyangel You never answered your DM I sent you....   I need your info...
1957042008.0,worry,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...
1957042316.0,sadness,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1957042474.0,worry,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!
1957042509.0,worry,@jose3030 I didn't think anyone caught that
1957042579.0,empty,I need to be sleeping.. But i'm not even tired..
1957042734.0,empty,0
1957042799.0,neutral,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE
1957042862.0,neutral,"lyin in bed, up faaaaar too early"
1957043226.0,sadness,Sad that Christian Lacroix had to file bankruptcy
1957043241.0,sadness,I dont feel good AT ALL. fuckkk
1957044366.0,boredom,why did i agree to work a double shift
1957044680.0,worry,looks like i'll never go to the zoo
1957044694.0,worry,@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!
1957044783.0,neutral,When will Medhurst play again?
1957044789.0,worry,@Moss1982 bad times?
1957044935.0,hate,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
1957045395.0,sadness,Have to go to the dreaded DMV tomorrow
1957045641.0,neutral,@duncm I'm a bit Ben's Thai-ed out
1957045692.0,happiness,english class! working on interactive orals
1957045940.0,worry,@SharonHayes Thank you for the rec but that doesn't work
1957046053.0,neutral,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?
1957046090.0,worry,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie
1957046631.0,worry,I don't know how ima work out tomorrow wit my body dis sore  ugh
1957046815.0,neutral,in 7-11  w/o you
1957047408.0,neutral,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi"
1957047569.0,worry,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
1957047571.0,sadness,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957047787.0,worry,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
1957047828.0,worry,"Lady across the way had a miscarriage, say a prayer"
1957048027.0,sadness,God I just want to sleep.
1957048703.0,hate,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957048870.0,worry,I feel so deflated. No more doggy.
1957049167.0,sadness,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050633.0,hate,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1957050684.0,worry,is feeling bad  just got bad news about my Mum
1957050747.0,sadness,@RealBlackWidow But but I dun wanna
1957050890.0,sadness,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1957051517.0,sadness,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
1957052167.0,neutral,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!
1957052211.0,neutral,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
1957052409.0,worry,don't feel like working  I think I tweet this too often!
1957052932.0,sadness,feels sick to my stomach and idkk whyy
1957053170.0,worry,vineri...nimic special sau probabil un alt weekend pierdut...
1957053247.0,neutral,Counting the hours of lost sunshine until the Weekend
1957053338.0,surprise,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
1957053409.0,relief,is home.  safely... but hungry
1957053566.0,sadness,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
1957055178.0,worry,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
1957055396.0,neutral,good morning work this morning gutted lol nevermind
1957055530.0,hate,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957055981.0,happiness,FB is boring   and i wanna sing RIGHT NOW..! *-*
1957056027.0,sadness,@judyrey  The link doesn't work
1957056041.0,neutral,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
1957056896.0,worry,The humpalow um ya I think so... Cell is dying
1957057026.0,worry,Last day at work...Sick to the bone
1957057469.0,worry,i feel like I'm on house arrest.
1957057586.0,neutral,"love is like a war,,easy to begin, hard to end..fiuuhh..."
1957058130.0,surprise,@heavenjones ur supposed to be in BK tho
1957058219.0,worry,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
1957058436.0,surprise,Oh no!  Nighty night.
1957058504.0,happiness,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!
1957059348.0,sadness,my stupid tooooth hurts
1957059587.0,love,@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is
1957059671.0,neutral,Ready To Go @ School
1957059917.0,sadness,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957060283.0,neutral,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today
1957060439.0,worry,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
1957061418.0,worry,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
1957061527.0,worry,my dog ran awayyy
1957061884.0,hate,@all_is_one84 Those suck so bad.
1957062262.0,worry,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain."
1957062621.0,relief,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go"
1957062676.0,worry,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp
1957062698.0,love,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!
1957062783.0,empty,@exortabreedoll what happen to the maids of yours? Quit once again? ...
1957062827.0,sadness,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
1957063783.0,hate,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957063845.0,sadness,@Penguin_J heehee. i love you! i am tired.
1957064177.0,worry,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
1957064253.0,worry,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something
1957064566.0,worry,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night."
1957064575.0,sadness,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1957064578.0,empty,went to the beach and it started raining
1957064908.0,sadness,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
1957065570.0,relief,"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward..."
1957065963.0,neutral,@nayRyelgiuQ airport? and you didnt show up tonight homo!
1957066120.0,worry,@charloro jealous  it looks like schindler's list in toronto
1957066701.0,enthusiasm,I want another tatt
1957067386.0,neutral,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:
1957067779.0,enthusiasm,"So, I need to make a lot of money tomorrow"
1957067988.0,sadness,@joiskol  being in your room makes me sad.
1957068229.0,worry,"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all."
1957068585.0,neutral,for the gays i only made 200 tonight
1957068880.0,sadness,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
1957069453.0,sadness,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
1957070273.0,surprise,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.
1957070484.0,neutral,"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing"
1957070534.0,sadness,@meljachin: eww. dislike
1957070786.0,worry,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.
1957070871.0,neutral,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....
1957071331.0,sadness,"@SuzyDunkley sorry bout the cat,"
1957071583.0,neutral,needs to have an increase on her salary  http://plurk.com/p/wxluu
1957072308.0,worry,my stomach feels like it's touching the ground..i'm SO full
1957072400.0,love,Pug just woke me from an incredible sleep!
1957072637.0,love,@ddlovato i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!
1957072682.0,worry,Sooo much work so little time
1957072896.0,sadness,missed iron chef
1957073073.0,sadness,@thevowel the DS version sucks
1957073201.0,sadness,what a bad day
1957073668.0,enthusiasm,@lilxamyx08 i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun
1957073753.0,hate,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
1957073984.0,worry,"Ugh, my internet was down!"
1957074101.0,surprise,omg i didnt tweet all that much today.... *sadness*
1957074214.0,worry,is feeling so giddy and wanna go home.
1957074267.0,neutral,the week just wasnt the same without an adam lambert performance!!!
1957074812.0,neutral,@rockingjude The link doesn't work
1957074977.0,worry,Up and packing. Its the last day of youth camp
1957075035.0,neutral,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee.."
1957075180.0,neutral,Smh @ hiphop nursery rhymes
1957075229.0,worry,Somebody please save the polar bears!
1957075268.0,happiness,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol
1957075370.0,surprise,@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work
1957075457.0,worry,It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.
1957075557.0,worry,guess im staying home tonight...no movie-ing for me
1957076048.0,sadness,went to the cd store to search for the cd. But
